,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
1645,2023-10-27,6,0022300082,1610612741,CHI,Chicago,Bulls,1-1,24,18,23,28,11,0,0,0,0,0,0,0,0,0,104,0.374,0.786,0.205,18,52,16
1646,2023-10-27,7,0022300083,1610612745,HOU,Houston,Rockets,0-2,23,29,31,28,11,0,0,0,0,0,0,0,0,0,122,0.52,0.5,0.25,30,43,18
1647,2023-10-27,7,0022300083,1610612759,SAS,San Antonio,Spurs,1-1,25,27,24,35,15,0,0,0,0,0,0,0,0,0,126,0.489,0.75,0.31,32,43,18
1648,2023-10-27,8,0022300084,1610612751,BKN,Brooklyn,Nets,0-2,25,34,30,31,0,0,0,0,0,0,0,0,0,0,120,0.489,0.9,0.488,30,47,15
1649,2023-10-27,8,0022300084,1610612742,DAL,Dallas,Mavericks,2-0,26,31,31,37,0,0,0,0,0,0,0,0,0,0,125,0.484,0.786,0.417,20,40,9
1650,2023-10-27,9,0022300085,1610612746,LAC,LA,Clippers,1-1,30,24,29,35,0,0,0,0,0,0,0,0,0,0,118,0.532,0.786,0.4,17,36,14
1651,2023-10-27,9,0022300085,1610612762,UTA,Utah,Jazz,1-1,33,30,26,31,0,0,0,0,0,0,0,0,0,0,120,0.438,0.909,0.39,27,45,14
1652,2023-10-27,10,0022300086,1610612753,ORL,Orlando,Magic,2-0,31,32,19,20,0,0,0,0,0,0,0,0,0,0,102,0.456,0.656,0.321,22,45,14
1653,2023-10-27,10,0022300086,1610612757,POR,Portland,Trail Blazers,0-2,26,29,25,17,0,0,0,0,0,0,0,0,0,0,97,0.398,0.857,0.281,15,47,16
1654,2023-10-27,11,0022300087,1610612744,GSW,Golden State,Warriors,1-1,24,36,39,23,0,0,0,0,0,0,0,0,0,0,122,0.552,0.857,0.438,32,39,19
1655,2023-10-27,11,0022300087,1610612758,SAC,Sacramento,Kings,1-1,29,28,27,30,0,0,0,0,0,0,0,0,0,0,114,0.436,0.69,0.3,24,41,14
1656,2023-10-26,1,0022300075,1610612755,PHI,Philadelphia,76ers,0-1,23,31,31,32,0,0,0,0,0,0,0,0,0,0,117,0.513,0.679,0.457,25,39,15
1657,2023-10-26,1,0022300075,1610612749,MIL,Milwaukee,Bucks,1-0,30,33,25,30,0,0,0,0,0,0,0,0,0,0,118,0.506,0.694,0.367,20,43,14
1658,2023-10-26,2,0022300076,1610612756,PHX,Phoenix,Suns,1-1,30,22,32,11,0,0,0,0,0,0,0,0,0,0,95,0.42,0.783,0.29,16,49,20
1659,2023-10-26,2,0022300076,1610612747,LAL,Los Angeles,Lakers,1-1,18,30,24,28,0,0,0,0,0,0,0,0,0,0,100,0.429,0.793,0.172,24,42,16
1660,2023-10-25,1,0022300063,1610612737,ATL,Atlanta,Hawks,0-1,29,23,21,37,0,0,0,0,0,0,0,0,0,0,110,0.419,0.818,0.172,24,42,12
1661,2023-10-25,1,0022300063,1610612766,CHA,Charlotte,Hornets,1-0,25,26,27,38,0,0,0,0,0,0,0,0,0,0,116,0.5,0.731,0.297,34,51,19
1662,2023-10-25,2,0022300064,1610612764,WAS,Washington,Wizards,0-1,39,29,28,24,0,0,0,0,0,0,0,0,0,0,120,0.458,0.793,0.375,28,45,14
1663,2023-10-25,2,0022300064,1610612754,IND,Indiana,Pacers,1-0,34,39,37,33,0,0,0,0,0,0,0,0,0,0,143,0.523,0.917,0.465,38,51,12
1664,2023-10-25,3,0022300065,1610612738,BOS,Boston,Celtics,1-0,30,21,31,26,0,0,0,0,0,0,0,0,0,0,108,0.481,0.846,0.308,18,46,13
1665,2023-10-25,3,0022300065,1610612752,NYK,New York,Knicks,0-1,18,28,27,31,0,0,0,0,0,0,0,0,0,0,104,0.371,0.538,0.439,24,47,9
1666,2023-10-25,4,0022300066,1610612745,HOU,Houston,Rockets,0-1,20,23,26,17,0,0,0,0,0,0,0,0,0,0,86,0.405,0.625,0.353,19,31,18
1667,2023-10-25,4,0022300066,1610612753,ORL,Orlando,Magic,1-0,29,25,33,29,0,0,0,0,0,0,0,0,0,0,116,0.483,0.885,0.265,19,57,14
1668,2023-10-25,5,0022300067,1610612739,CLE,Cleveland,Cavaliers,1-0,37,26,27,24,0,0,0,0,0,0,0,0,0,0,114,0.468,0.9,0.395,25,38,10
1669,2023-10-25,5,0022300067,1610612751,BKN,Brooklyn,Nets,0-1,32,31,24,26,0,0,0,0,0,0,0,0,0,0,113,0.5,0.769,0.333,30,50,17
1670,2023-10-25,6,0022300068,1610612765,DET,Detroit,Pistons,0-1,29,18,28,27,0,0,0,0,0,0,0,0,0,0,102,0.446,0.6,0.344,28,56,16
1671,2023-10-25,6,0022300068,1610612748,MIA,Miami,Heat,1-0,26,32,25,20,0,0,0,0,0,0,0,0,0,0,103,0.402,0.808,0.364,22,48,7
1672,2023-10-25,7,0022300069,1610612750,MIN,Minnesota,Timberwolves,0-1,25,26,23,20,0,0,0,0,0,0,0,0,0,0,94,0.34,0.818,0.258,20,62,14
1673,2023-10-25,7,0022300069,1610612761,TOR,Toronto,Raptors,1-0,25,28,20,24,0,0,0,0,0,0,0,0,0,0,97,0.4,0.688,0.4,27,47,14
1674,2023-10-25,8,0022300070,1610612760,OKC,Oklahoma City,Thunder,1-0,33,28,30,33,0,0,0,0,0,0,0,0,0,0,124,0.549,0.833,0.487,30,43,15
1675,2023-10-25,8,0022300070,1610612741,CHI,Chicago,Bulls,0-1,35,20,27,22,0,0,0,0,0,0,0,0,0,0,104,0.415,0.778,0.286,26,42,12
1676,2023-10-25,9,0022300071,1610612740,NOP,New Orleans,Pelicans,1-0,25,32,25,29,0,0,0,0,0,0,0,0,0,0,111,0.471,0.773,0.438,22,52,21
1677,2023-10-25,9,0022300071,1610612763,MEM,Memphis,Grizzlies,0-1,28,19,23,34,0,0,0,0,0,0,0,0,0,0,104,0.418,0.8,0.279,23,37,13
1678,2023-10-25,10,0022300072,1610612758,SAC,Sacramento,Kings,1-0,32,40,33,25,0,0,0,0,0,0,0,0,0,0,130,0.461,0.85,0.373,29,45,11
1679,2023-10-25,10,0022300072,1610612762,UTA,Utah,Jazz,0-1,24,34,29,27,0,0,0,0,0,0,0,0,0,0,114,0.451,0.742,0.321,22,54,14
1680,2023-10-25,11,0022300073,1610612742,DAL,Dallas,Mavericks,1-0,36,28,32,30,0,0,0,0,0,0,0,0,0,0,126,0.475,0.739,0.319,24,48,12
1681,2023-10-25,11,0022300073,1610612759,SAS,San Antonio,Spurs,0-1,43,25,23,28,0,0,0,0,0,0,0,0,0,0,119,0.517,0.727,0.314,33,45,19
1682,2023-10-25,12,0022300074,1610612757,POR,Portland,Trail Blazers,0-1,20,27,26,38,0,0,0,0,0,0,0,0,0,0,111,0.473,0.765,0.313,20,40,17
1683,2023-10-25,12,0022300074,1610612746,LAC,LA,Clippers,1-0,29,38,32,24,0,0,0,0,0,0,0,0,0,0,123,0.522,0.813,0.471,36,45,17
1684,2023-10-24,1,0022300061,1610612747,LAL,Los Angeles,Lakers,0-1,20,34,26,27,0,0,0,0,0,0,0,0,0,0,107,0.456,0.75,0.345,23,44,11
1685,2023-10-24,1,0022300061,1610612743,DEN,Denver,Nuggets,1-0,34,29,24,32,0,0,0,0,0,0,0,0,0,0,119,0.527,0.75,0.412,29,42,11
1686,2023-10-24,2,0022300062,1610612756,PHX,Phoenix,Suns,1-0,28,33,19,28,0,0,0,0,0,0,0,0,0,0,108,0.442,0.765,0.333,23,60,19
1687,2023-10-24,2,0022300062,1610612744,GSW,Golden State,Warriors,0-1,28,18,40,18,0,0,0,0,0,0,0,0,0,0,104,0.356,0.786,0.233,19,49,11
1688,2023-10-20,1,0012300066,1610612739,CLE,Cleveland,Cavaliers,1-3,26,25,29,24,0,0,0,0,0,0,0,0,0,0,104,0.424,0.75,0.314,24,38,19
1689,2023-10-20,1,0012300066,1610612754,IND,Indiana,Pacers,2-2,26,30,27,26,0,0,0,0,0,0,0,0,0,0,109,0.44,0.786,0.382,26,54,22
1691,2023-10-20,2,0012300067,1610612753,ORL,Orlando,Magic,3-1,30,35,20,24,0,0,0,0,0,0,0,0,0,0,109,0.493,0.8,0.394,24,39,15
1692,2023-10-20,3,0012300068,1610612737,ATL,Atlanta,Hawks,3-2,25,36,30,15,0,0,0,0,0,0,0,0,0,0,106,0.446,0.679,0.351,30,44,24
1693,2023-10-20,3,0012300068,1610612755,PHI,Philadelphia,76ers,2-2,24,25,38,33,0,0,0,0,0,0,0,0,0,0,120,0.513,0.75,0.425,31,40,20
1694,2023-10-20,4,0012300069,1610612764,WAS,Washington,Wizards,3-1,24,28,22,24,0,0,0,0,0,0,0,0,0,0,98,0.375,0.773,0.257,22,42,10
1695,2023-10-20,4,0012300069,1610612761,TOR,Toronto,Raptors,4-0,31,27,43,33,0,0,0,0,0,0,0,0,0,0,134,0.516,0.741,0.4,36,60,15
1696,2023-10-20,5,0012300070,1610612765,DET,Detroit,Pistons,2-2,27,25,18,34,0,0,0,0,0,0,0,0,0,0,104,0.412,0.563,0.314,29,58,14
1697,2023-10-20,5,0012300070,1610612742,DAL,Dallas,Mavericks,1-3,40,19,32,23,0,0,0,0,0,0,0,0,0,0,114,0.429,0.826,0.425,30,50,12
1698,2023-10-20,6,0012300071,1610612748,MIA,Miami,Heat,2-3,31,21,19,33,0,0,0,0,0,0,0,0,0,0,104,0.468,0.759,0.276,22,39,21
1699,2023-10-20,6,0012300071,1610612745,HOU,Houston,Rockets,4-1,30,36,15,29,0,0,0,0,0,0,0,0,0,0,110,0.438,0.857,0.286,22,48,17
1700,2023-10-20,7,0012300072,1610612763,MEM,Memphis,Grizzlies,2-3,23,35,36,22,0,0,0,0,0,0,0,0,0,0,116,0.472,0.667,0.372,28,45,18
1701,2023-10-20,7,0012300072,1610612749,MIL,Milwaukee,Bucks,3-2,29,23,33,39,0,0,0,0,0,0,0,0,0,0,124,0.469,0.6,0.333,31,50,14
1702,2023-10-20,8,0012300073,1610612759,SAS,San Antonio,Spurs,3-2,44,28,26,24,0,0,0,0,0,0,0,0,0,0,122,0.465,0.667,0.316,36,43,11
1703,2023-10-20,8,0012300073,1610612744,GSW,Golden State,Warriors,4-1,35,28,28,26,0,0,0,0,0,0,0,0,0,0,117,0.452,0.76,0.304,28,52,18
1704,2023-10-19,1,0012300060,1610612738,BOS,Boston,Celtics,4-1,34,32,34,27,0,0,0,0,0,0,0,0,0,0,127,0.486,0.647,0.311,34,55,15
1705,2023-10-19,1,0012300060,1610612766,CHA,Charlotte,Hornets,1-3,19,21,25,34,0,0,0,0,0,0,0,0,0,0,99,0.42,0.808,0.143,24,49,24
1706,2023-10-19,2,0012300061,1610612750,MIN,Minnesota,Timberwolves,5-0,28,24,36,26,0,0,0,0,0,0,0,0,0,0,114,0.506,0.864,0.395,27,42,22
1707,2023-10-19,2,0012300061,1610612741,CHI,Chicago,Bulls,1-4,20,31,25,29,0,0,0,0,0,0,0,0,0,0,105,0.432,0.889,0.306,25,34,14
1708,2023-10-19,3,0012300062,1610612765,DET,Detroit,Pistons,2-1,27,22,39,30,0,0,0,0,0,0,0,0,0,0,118,0.463,0.821,0.333,25,48,20
1709,2023-10-19,3,0012300062,1610612760,OKC,Oklahoma City,Thunder,2-3,23,31,36,26,0,0,0,0,0,0,0,0,0,0,116,0.478,0.656,0.281,28,45,14
1710,2023-10-19,4,0012300063,1610612756,PHX,Phoenix,Suns,4-1,24,30,35,34,0,0,0,0,0,0,0,0,0,0,123,0.473,0.733,0.394,27,50,18
1711,2023-10-19,4,0012300063,1610612747,LAL,Los Angeles,Lakers,2-4,20,38,15,27,0,0,0,0,0,0,0,0,0,0,100,0.461,0.704,0.379,19,36,22
1712,2023-10-19,5,0012300064,1610612743,DEN,Denver,Nuggets,3-2,24,29,25,25,0,0,0,0,0,0,0,0,0,0,103,0.452,0.783,0.29,27,47,15
1713,2023-10-19,5,0012300064,1610612746,LAC,LA,Clippers,2-2,23,30,18,19,0,0,0,0,0,0,0,0,0,0,90,0.407,0.615,0.167,18,46,17
1714,2023-10-19,6,0012300065,1610612762,UTA,Utah,Jazz,3-2,26,23,36,28,0,0,0,0,0,0,0,0,0,0,113,0.459,0.52,0.27,27,52,15
1715,2023-10-19,6,0012300065,1610612758,SAC,Sacramento,Kings,1-4,27,27,25,37,0,0,0,0,0,0,0,0,0,0,116,0.442,0.824,0.391,28,50,14
1716,2023-10-18,1,0012300056,1610612751,BKN,Brooklyn,Nets,2-2,29,29,21,28,0,0,0,0,0,0,0,0,0,0,107,0.412,0.846,0.395,24,43,13
1717,2023-10-18,1,0012300056,1610612748,MIA,Miami,Heat,2-2,34,25,18,27,0,0,0,0,0,0,0,0,0,0,104,0.418,0.846,0.333,27,53,16
1718,2023-10-18,2,0012300057,1610612764,WAS,Washington,Wizards,3-0,29,36,30,36,0,0,0,0,0,0,0,0,0,0,131,0.506,0.913,0.444,26,47,13
1719,2023-10-18,2,0012300057,1610612752,NYK,New York,Knicks,1-3,31,21,30,24,0,0,0,0,0,0,0,0,0,0,106,0.435,0.571,0.359,20,47,15
1720,2023-10-18,3,0012300058,1610612745,HOU,Houston,Rockets,3-1,13,31,31,28,0,0,0,0,0,0,0,0,0,0,103,0.354,0.8,0.171,21,50,16
1721,2023-10-18,3,0012300058,1610612759,SAS,San Antonio,Spurs,2-2,32,28,23,34,0,0,0,0,0,0,0,0,0,0,117,0.47,0.765,0.371,33,54,22
1722,2023-10-18,4,0012300059,1610612758,SAC,Sacramento,Kings,0-4,23,33,33,26,0,0,0,0,0,0,0,0,0,0,115,0.462,0.708,0.3,23,40,13
1723,2023-10-18,4,0012300059,1610612744,GSW,Golden State,Warriors,4-0,22,27,27,40,0,0,0,0,0,0,0,0,0,0,116,0.511,0.667,0.516,31,47,22
1724,2023-10-17,1,0012300050,1610612740,NOP,New Orleans,Pelicans,1-3,25,28,24,27,0,0,0,0,0,0,0,0,0,0,104,0.494,0.733,0.25,26,47,19
1725,2023-10-17,1,0012300050,1610612753,ORL,Orlando,Magic,2-1,26,29,21,16,0,0,0,0,0,0,0,0,0,0,92,0.417,0.6,0.277,27,39,19
1726,2023-10-17,2,0012300051,1610612752,NYK,New York,Knicks,1-2,30,30,28,22,0,0,0,0,0,0,0,0,0,0,110,0.432,0.75,0.396,25,42,14
1727,2023-10-17,2,0012300051,1610612738,BOS,Boston,Celtics,3-1,41,37,22,23,0,0,0,0,0,0,0,0,0,0,123,0.462,0.8,0.442,26,46,13
1728,2023-10-17,3,0012300052,1610612761,TOR,Toronto,Raptors,3-0,23,31,22,30,0,0,0,0,0,0,0,0,0,0,106,0.43,0.763,0.29,21,43,19
1729,2023-10-17,3,0012300052,1610612741,CHI,Chicago,Bulls,1-3,25,26,26,25,0,0,0,0,0,0,0,0,0,0,102,0.442,0.818,0.346,26,43,22
1730,2023-10-17,4,0012300053,1610612749,MIL,Milwaukee,Bucks,2-2,19,35,23,24,0,0,0,0,0,0,0,0,0,0,101,0.391,0.625,0.365,24,40,15
1731,2023-10-17,4,0012300053,1610612760,OKC,Oklahoma City,Thunder,2-2,27,32,37,28,0,0,0,0,0,0,0,0,0,0,124,0.565,0.588,0.462,34,46,19
1733,2023-10-17,5,0012300054,1610612750,MIN,Minnesota,Timberwolves,4-0,33,39,36,30,0,0,0,0,0,0,0,0,0,0,138,0.565,0.739,0.459,38,45,13
1734,2023-10-17,6,0012300055,1610612743,DEN,Denver,Nuggets,2-2,25,26,21,31,0,0,0,0,0,0,0,0,0,0,103,0.42,0.792,0.313,23,40,12
1735,2023-10-17,6,0012300055,1610612746,LAC,LA,Clippers,2-1,25,35,31,25,0,0,0,0,0,0,0,0,0,0,116,0.561,0.7,0.357,28,49,16
1736,2023-10-16,1,0012300044,1610612737,ATL,Atlanta,Hawks,3-1,31,15,35,31,0,0,0,0,0,0,0,0,0,0,112,0.482,0.741,0.462,20,45,17
1737,2023-10-16,1,0012300044,1610612754,IND,Indiana,Pacers,1-2,30,43,21,22,0,0,0,0,0,0,0,0,0,0,116,0.488,0.778,0.367,36,37,12
1739,2023-10-16,2,0012300045,1610612739,CLE,Cleveland,Cavaliers,1-2,31,34,31,24,0,0,0,0,0,0,0,0,0,0,120,0.506,0.913,0.425,30,55,21
1740,2023-10-16,3,0012300046,1610612755,PHI,Philadelphia,76ers,1-2,34,34,28,31,0,0,0,0,0,0,0,0,0,0,127,0.439,0.692,0.409,31,46,10
1741,2023-10-16,3,0012300046,1610612751,BKN,Brooklyn,Nets,1-2,21,30,32,36,0,0,0,0,0,0,0,0,0,0,119,0.481,0.8,0.548,33,47,27
1742,2023-10-16,4,0012300047,1610612745,HOU,Houston,Rockets,3-0,26,17,20,36,0,0,0,0,0,0,0,0,0,0,99,0.4,0.69,0.324,23,51,14
1743,2023-10-16,4,0012300047,1610612759,SAS,San Antonio,Spurs,1-2,35,17,24,13,0,0,0,0,0,0,0,0,0,0,89,0.368,0.519,0.324,21,49,18
1744,2023-10-16,5,0012300048,15020,NZB,New Zealand,Breakers,0-2,11,32,22,29,0,0,0,0,0,0,0,0,0,0,94,0.405,0.897,0.258,16,30,19
1745,2023-10-16,5,0012300048,1610612762,UTA,Utah,Jazz,3-1,31,28,25,30,0,0,0,0,0,0,0,0,0,0,114,0.512,0.773,0.393,27,47,18
1746,2023-10-16,6,0012300049,1610612757,POR,Portland,Trail Blazers,1-3,23,31,25,27,0,0,0,0,0,0,0,0,0,0,106,0.461,0.607,0.189,23,45,24
1747,2023-10-16,6,0012300049,1610612756,PHX,Phoenix,Suns,3-1,36,40,23,18,0,0,0,0,0,0,0,0,0,0,117,0.443,0.857,0.346,25,47,23
1748,2023-10-15,1,0012300038,1610612760,OKC,Oklahoma City,Thunder,1-2,27,34,26,28,0,0,0,0,0,0,0,0,0,0,115,0.462,0.75,0.317,30,46,15
1749,2023-10-15,1,0012300038,1610612766,CHA,Charlotte,Hornets,1-2,29,38,31,19,0,0,0,0,0,0,0,0,0,0,117,0.523,0.591,0.316,28,43,12
1750,2023-10-15,2,0012300039,1610612763,MEM,Memphis,Grizzlies,2-2,31,37,33,23,0,0,0,0,0,0,0,0,0,0,124,0.461,0.821,0.404,25,36,8
1751,2023-10-15,2,0012300039,1610612748,MIA,Miami,Heat,2-1,27,31,40,34,0,0,0,0,0,0,0,0,0,0,132,0.571,0.833,0.394,30,47,13
1752,2023-10-15,3,0012300040,15022,CNS,Cairns,Taipans,0-2,17,27,39,10,0,0,0,0,0,0,0,0,0,0,93,0.421,0.571,0.167,19,42,22
1753,2023-10-15,3,0012300040,1610612761,TOR,Toronto,Raptors,2-0,38,33,33,30,0,0,0,0,0,0,0,0,0,0,134,0.511,0.8,0.341,34,57,17
1754,2023-10-15,4,0012300041,1610612749,MIL,Milwaukee,Bucks,2-1,28,28,30,22,0,0,0,0,0,0,0,0,0,0,108,0.418,0.76,0.361,25,54,17
1755,2023-10-15,4,0012300041,1610612747,LAL,Los Angeles,Lakers,2-3,29,24,26,18,0,0,0,0,0,0,0,0,0,0,97,0.378,0.741,0.265,23,47,15
1756,2023-10-15,5,0012300042,1610612741,CHI,Chicago,Bulls,1-2,24,28,25,25,0,0,0,0,0,0,0,0,0,0,102,0.443,0.571,0.414,21,43,9
1757,2023-10-15,5,0012300042,1610612743,DEN,Denver,Nuggets,2-1,25,34,28,29,0,0,0,0,0,0,0,0,0,0,116,0.527,0.667,0.35,25,39,10
1758,2023-10-15,6,0012300043,1610612744,GSW,Golden State,Warriors,3-0,25,31,27,28,10,0,0,0,0,0,0,0,0,0,121,0.425,0.833,0.375,18,53,13
1759,2023-10-15,6,0012300043,1610612758,SAC,Sacramento,Kings,0-3,38,21,24,28,4,0,0,0,0,0,0,0,0,0,115,0.463,0.706,0.333,32,41,14
1760,2023-10-14,1,0012300035,1610612740,NOP,New Orleans,Pelicans,0-3,21,15,35,34,0,0,0,0,0,0,0,0,0,0,105,0.469,0.667,0.385,32,37,23
1761,2023-10-14,1,0012300035,1610612737,ATL,Atlanta,Hawks,3-0,28,26,28,28,0,0,0,0,0,0,0,0,0,0,110,0.477,0.85,0.214,28,46,22
1762,2023-10-14,2,0012300036,1610612750,MIN,Minnesota,Timberwolves,3-0,28,29,27,37,0,0,0,0,0,0,0,0,0,0,121,0.511,0.733,0.417,38,41,17
1763,2023-10-14,2,0012300036,1610612752,NYK,New York,Knicks,1-1,30,24,30,28,0,0,0,0,0,0,0,0,0,0,112,0.475,0.767,0.361,22,40,15
1764,2023-10-14,3,0012300037,1610612757,POR,Portland,Trail Blazers,1-2,34,28,35,36,0,0,0,0,0,0,0,0,0,0,133,0.51,0.684,0.381,24,38,15
1765,2023-10-14,3,0012300037,1610612762,UTA,Utah,Jazz,2-1,40,35,36,27,0,0,0,0,0,0,0,0,0,0,138,0.568,0.886,0.517,33,38,19
1766,2023-10-13,1,0012300033,1610612748,MIA,Miami,Heat,1-1,25,31,28,20,0,0,0,0,0,0,0,0,0,0,104,0.419,0.733,0.319,23,50,23
1767,2023-10-13,1,0012300033,1610612759,SAS,San Antonio,Spurs,1-1,24,35,27,34,0,0,0,0,0,0,0,0,0,0,120,0.531,0.72,0.457,29,35,13
1768,2023-10-13,2,0012300034,1610612744,GSW,Golden State,Warriors,2-0,32,31,37,29,0,0,0,0,0,0,0,0,0,0,129,0.517,0.769,0.415,36,43,21
1769,2023-10-13,2,0012300034,1610612747,LAL,Los Angeles,Lakers,2-2,37,33,30,25,0,0,0,0,0,0,0,0,0,0,125,0.506,0.622,0.444,30,41,17
1770,2023-10-12,1,0012300025,1610612766,CHA,Charlotte,Hornets,0-2,30,22,23,17,0,0,0,0,0,0,0,0,0,0,92,0.372,0.667,0.2,19,66,23
1771,2023-10-12,1,0012300025,1610612764,WAS,Washington,Wizards,2-0,23,22,18,35,0,0,0,0,0,0,0,0,0,0,98,0.347,0.852,0.22,23,48,15
1772,2023-10-12,2,0012300026,1610612753,ORL,Orlando,Magic,2-0,31,32,25,20,0,0,0,0,0,0,0,0,0,0,108,0.44,0.815,0.343,27,39,14
1773,2023-10-12,2,0012300026,1610612739,CLE,Cleveland,Cavaliers,0-2,31,20,25,29,0,0,0,0,0,0,0,0,0,0,105,0.44,0.737,0.386,28,45,20
1774,2023-10-12,3,0012300027,1610612765,DET,Detroit,Pistons,1-1,28,30,32,38,0,0,0,0,0,0,0,0,0,0,128,0.529,0.818,0.486,26,50,20
1775,2023-10-12,3,0012300027,1610612760,OKC,Oklahoma City,Thunder,1-1,34,40,28,23,0,0,0,0,0,0,0,0,0,0,125,0.418,0.821,0.395,25,39,11
1776,2023-10-12,4,0012300028,1610612763,MEM,Memphis,Grizzlies,2-1,31,19,23,29,0,0,0,0,0,0,0,0,0,0,102,0.416,0.632,0.308,28,51,22
1777,2023-10-12,4,0012300028,1610612737,ATL,Atlanta,Hawks,2-0,29,30,25,19,0,0,0,0,0,0,0,0,0,0,103,0.44,0.583,0.381,29,41,20
1778,2023-10-12,5,0012300029,50009,MRA,Ra'anana,Maccabi Ra'anana,0-1,39,21,25,18,0,0,0,0,0,0,0,0,0,0,103,0.427,1.0,0.26,23,37,12
1779,2023-10-12,5,0012300029,1610612751,BKN,Brooklyn,Nets,1-1,34,40,30,31,0,0,0,0,0,0,0,0,0,0,135,0.495,0.739,0.444,29,56,11
1780,2023-10-12,6,0012300030,1610612743,DEN,Denver,Nuggets,1-1,33,23,23,33,7,5,0,0,0,0,0,0,0,0,124,0.5,0.769,0.4,35,39,27
1781,2023-10-12,6,0012300030,1610612741,CHI,Chicago,Bulls,1-1,33,23,33,23,7,14,0,0,0,0,0,0,0,0,133,0.455,0.944,0.368,34,56,21
1782,2023-10-12,7,0012300031,1610612745,HOU,Houston,Rockets,2-0,33,23,29,35,0,0,0,0,0,0,0,0,0,0,120,0.523,0.762,0.35,34,48,20
1783,2023-10-12,7,0012300031,1610612740,NOP,New Orleans,Pelicans,0-2,26,14,21,26,0,0,0,0,0,0,0,0,0,0,87,0.386,0.667,0.351,21,36,25
1784,2023-10-12,8,0012300032,1610612756,PHX,Phoenix,Suns,2-1,37,39,15,31,0,0,0,0,0,0,0,0,0,0,122,0.529,0.783,0.387,27,44,16
1785,2023-10-12,8,0012300032,1610612757,POR,Portland,Trail Blazers,1-1,40,15,33,23,0,0,0,0,0,0,0,0,0,0,111,0.477,0.813,0.4,28,35,15
1786,2023-10-11,1,0012300023,1610612738,BOS,Boston,Celtics,2-1,35,32,23,22,0,0,0,0,0,0,0,0,0,0,112,0.475,0.87,0.364,24,47,17
1787,2023-10-11,1,0012300023,1610612755,PHI,Philadelphia,76ers,0-2,31,28,16,26,0,0,0,0,0,0,0,0,0,0,101,0.429,0.765,0.364,24,37,13
1788,2023-10-11,2,0012300024,1610612758,SAC,Sacramento,Kings,0-2,28,23,28,22,0,0,0,0,0,0,0,0,0,0,101,0.394,0.706,0.3,30,45,16
